TP_wecs,FP_wecs,TP_ecs,FP_ecs,TP_agg,FP_agg
0.853667699821546,0.0109612507213885,0.0698788391096083,0.0648965391659738,0.757678219216681,0.727236641427304
0.846153846153846,0.00923280879520661,0.0627406781252935,0.0581243996458332,0.727059265520804,0.694204516879286
0.839391377852916,0.00787529782865687,0.0568235183619799,0.0520025936263463,0.696816004508312,0.659220428372268
0.83178360101437,0.00669217258598613,0.0506245890861275,0.0462411205390735,0.662252277636893,0.623180390951597
0.824551516859209,0.00566127355532026,0.0450831220061989,0.0411463597221004,0.623649854419085,0.586212544403326
0.817037663191509,0.00480090642038136,0.0394477317554241,0.0364707027166598,0.5844838921762,0.548762005879015
0.807363576594346,0.00411781538043546,0.0351272658964967,0.0323451796799203,0.545505776275007,0.51065631656886
0.799192260730722,0.00355130264208824,0.0304311073541843,0.0284826804145563,0.506715506715507,0.473080528629608
0.789612097304405,0.00304259732602134,0.0263924110077956,0.0250026735932805,0.467925237156006,0.435559657741522
0.78021978021978,0.0026157858581849,0.0233868695407157,0.0218637305634586,0.428947121254814,0.398567724767301
0.770357847280924,0.00228917392230104,0.0209448670987133,0.0191564162866632,0.390156851695313,0.363072040573103
0.759274913121067,0.00199531952570937,0.0180332488024796,0.0166205973626327,0.35343289189443,0.328669880117041
0.748755517986287,0.00176216292251204,0.0154973231896309,0.0144605266834244,0.320747628439936,0.295798652894369
0.737860430168123,0.00155887348749288,0.0133370902601672,0.0125644432326296,0.287404902789518,0.264784007383935
0.726495726495726,0.00138930504880392,0.011364703672396,0.0108909183576141,0.259040105193951,0.235557538136038
0.713158636235559,0.00125056723533113,0.00948624025547102,0.00940912143316161,0.227951535643843,0.208337949898307
0.701606086221471,0.00113302547669446,0.00770170000939232,0.00807762380663803,0.202780125857049,0.183173415522642
0.686390532544379,0.00102897211658986,0.00676246830092984,0.00693592721660152,0.178923640462102,0.160462806222776
0.670705363013055,0.000940334069093358,0.00563539025077487,0.00593971263930384,0.155348924579694,0.139478711935017
0.656992580069503,0.000869038248280952,0.00488400488400488,0.0050186477109706,0.134404057480981,0.120605552017527
0.640274255658871,0.000790034771164502,0.0041326195172349,0.00423728405314814,0.115619423311731,0.103643890863441
0.619423311731004,0.000714885122200073,0.00356908049215742,0.00357057178284834,0.0981497135343289,0.0887016356610134
0.598948060486522,0.000651296957691711,0.00281769512538743,0.00303103584156527,0.0844369305907767,0.0755408125218584
0.57621865314173,0.000590599164297365,0.00234807927115619,0.00255123423663854,0.0706302244763783,0.0638540786508518
0.554804170188786,0.000533755199055041,0.00178454024607871,0.00212634968287812,0.0596412134873673,0.0536144572509295
0.529350990889452,0.000477874690850723,0.00150277073353996,0.00179973774699425,0.0496853573776651,0.0447362006457089
0.505212735981967,0.000420067268570394,0.00150277073353996,0.00148661420964247,0.042077580539119,0.0371904051240499
0.476002629848784,0.000377675158898152,0.00140884756269372,0.00121299241084891,0.0345637268714192,0.0306167377537385
0.446510754203062,0.000346844533681976,0.00122100122100122,0.000991397292107649,0.0288344134497981,0.0251153980667271
0.419179111486804,0.000315050451427795,0.000751385366769982,0.000805450083772589,0.0245139475908707,0.0203925316664242
0.392880623649854,0.000277475626945581,0.000657462195923734,0.000658041156957749,0.0200056353902508,0.0166099993352146
0.364327979712595,0.000246645001729405,0.000563539025077487,0.000518339886446954,0.0171879402648633,0.0133660394882502
0.338499107729877,0.00021581437651323,0.000563539025077487,0.000408505784114328,0.0139006292852447,0.0106934096648229
0.310416079646849,0.000183056837221043,0.000469615854231239,0.000337209963301921,0.0112707805015497,0.00848227576260033
0.283741899126514,0.000157043497194895,0.000375692683384991,0.000271694884717548,0.00911054757208603,0.00677888371940663
0.256128486897718,0.00013681089939678,0.000281769512538743,0.000220631661703257,0.00770170000939232,0.00535007693204448
0.230675307598385,0.000115614844560659,0.000281769512538743,0.000169568438688966,0.00544754390908237,0.00419200157236189
0.207851977082746,9.827261787656e-05,0.000187846341692496,0.000131030157168747,0.00450831220061989,0.00330176726924481
0.185873955104724,7.22592778504117e-05,0.000187846341692496,9.92360749145654e-05,0.00375692683384991,0.00259169943223477
0.15995115995116,5.49170511663129e-05,0,7.80400200784447e-05,0.00281769512538743,0.00197316001383524
0.138630600169062,4.5282480786258e-05,0,6.55150785843733e-05,0.00234807927115619,0.00151840829189665
0.11815534892458,3.56479104062031e-05,0,5.00997659762855e-05,0.00178454024607871,0.00117927141451872
0.0964590964590965,2.21595118741263e-05,0,3.85382815202196e-05,0.00131492439184747,0.000894088131269094
0.0803982342443881,1.34883985320769e-05,0,2.98671681781702e-05,0.000939231708462478,0.000670566098451821
