TP_J1,FP_J1,TP_J2,FP_J2,TP_J3,FP_J3,TP_J4,FP_J4,TP_J5,FP_J5
0.345477816729925,0.00593908686539445,0.760397338732074,0.00270958340155201,0.785939392963659,0.0146689946420738,0.886843789368613,0.097137565099366,0.887676944935259,0.249262925825154
0.318374098924143,0.00481925903892277,0.752081882690086,0.00242087779003978,0.781350999987925,0.0139053620505847,0.877232313556286,0.0882889255776924,0.879019371873151,0.231998080295155
0.291077185624645,0.00386690546328502,0.739624798251581,0.00214716987263208,0.777346218399456,0.0131729746551468,0.866079298700358,0.0792828102679213,0.869033579791751,0.213942106401141
0.264879071695653,0.0030845257541653,0.72155296977698,0.00191720522969593,0.773301187749796,0.0124593343773395,0.853304246678446,0.0702841938052025,0.856974961059033,0.194497595994616
0.239441665023163,0.00247711914293177,0.695511827186631,0.00167724212402343,0.768857691394348,0.0116532083192209,0.838315496291049,0.0610756096250202,0.841503221937348,0.173638303110897
0.215187580749679,0.00195344965711522,0.659207173992667,0.00150101921829519,0.763287221325563,0.010809588025841,0.821708733643788,0.0521494820171399,0.81842843515675,0.15120300253836
0.192797028009322,0.00155101153197696,0.610618507323317,0.0013347947753033,0.756650151135225,0.00993097311288389,0.802449557864063,0.0435508040638752,0.77978128660149,0.125458210800089
0.171046435341896,0.00120731437541478,0.549037443701626,0.00114732359899665,0.748620463427691,0.00893612607061664,0.781451622640902,0.0361344443291844,0.571170402450363,0.0885126411814184
0.150998377962834,0.000919858571744594,0.476226892007744,0.000996096850109296,0.737411099886095,0.0078200476676711,0.757849573158706,0.0298679078091743,0.487899119753032,0.0743685658330032
0.132878250614804,0.000716139893491376,0.398059190269387,0.000853618756116247,0.717431465911058,0.00659898540599383,0.727127464751885,0.0243949992688624,0.476480461093245,0.0647612929512087
0.116364060808282,0.00055991391323584,0.320076634212507,0.000751134513068616,0.664125609270164,0.00527418909342689,0.59265937622005,0.0177585196276073,0.467295625329539,0.057459915537986
0.101129791147621,0.000438682552557544,0.249677001283945,0.000674896234703914,0.53933741995468,0.00407937279643255,0.440775518911021,0.0151851652808381,0.46174125488523,0.0532093190671934
0.087863700579184,0.000328699462457647,0.191541257300173,0.000623654113180099,0.396288231576998,0.00319825826779133,0.430202090536238,0.0135354189293396,0.456730246766994,0.0495223859331628
0.0759177792177997,0.000258710223303167,0.14972248272309,0.000566162952446061,0.27285241071752,0.00265209224081797,0.414971845781697,0.0115832190800664,0.450177699605157,0.0448206088313922
0.0655294965244936,0.000198719446885041,0.120916229628944,0.000522419677974511,0.147235090741508,0.00227839969604673,0.384450982680829,0.00896362184314162,0.440896266094593,0.040018847102258
0.05642113397705,0.000161225211623713,0.10328714082744,0.000462428901556386,0.0992099109288276,0.00212342352363324,0.202742571029531,0.00527418909342689,0.432584834958725,0.035644519655103
0.0482867987104201,0.000108733282257853,0.093828611447638,0.00042868408982119,0.0934180710234934,0.00198844427669246,0.0962194056823625,0.00374192467908059,0.423255102574732,0.0311114666120084
0.0413559103733905,8.24873175749229e-05,0.0888981014517836,0.000383691007507596,0.0919691048206301,0.00184471637485737,0.0834363038482127,0.00256835511540101,0.405159124663417,0.0253461030366581
0.0356928674638664,6.124058426017e-05,0.0866320793067502,0.00035869485066671,0.0907535831726725,0.00167224289265525,0.079475796227053,0.00225340353920585,0.296559107758812,0.0152001629749426
0.030633560472202,5.12421215238157e-05,0.0853883833159592,0.00031495157619516,0.0895541611491912,0.00153351422218834,0.0770004789638282,0.00201594004921743,0.107122876358909,0.0110370530530931
0.0260491924025872,3.499461957724e-05,0.0843700820678358,0.000273707917407699,0.0883144900645192,0.00136104073998623,0.0746539586964134,0.00182346964154261,0.10027651105038,0.00972475481894659
0.0224066523648336,1.749730978862e-05,0.0835409514073084,0.00023621368214637,0.0870063955758232,0.00117981860288981,0.072637480730762,0.00165599539070868,0.0959014380989563,0.008607426608159
0.0190539055676526,8.74865489431e-06,0.0827842690569243,0.000206218293937307,0.0854648565322214,0.000999846273635429,0.0708343227894209,0.00147977248498043,0.0921783999388214,0.00762632745215423
0.0163089195944505,4.99923136817714e-06,0.0818504908373012,0.000184971560622554,0.0834121544114984,0.00077863028559359,0.0693612071498432,0.00131604765767263,0.0889584750435696,0.00688144197829584
0.0139543495147976,2.49961568408857e-06,0.0806188695648674,0.000156225980255536,0.0804981223812955,0.000554914681867663,0.0677552696083364,0.00115732206173301,0.085939795454271,0.00617280093185673
0.0118573734267648,2.49961568408857e-06,0.0792463765782663,0.000136229054782827,0.0757084840996084,0.000378691776139419,0.06636265209114,0.001016093775582,0.0833316562891171,0.0055229008539937
0.0102997347586868,1.24980784204429e-06,0.0777249620652598,0.000111232897941941,0.0692686343091047,0.0002624596468293,0.0651511553493015,0.000894862414903709,0.08077986580963,0.00493799078391697
0.0087179466538943,1.24980784204429e-06,0.0758372810954184,9.49853959953657e-05,0.0626033897759335,0.000164974635149846,0.0638511106728436,0.000783629516961767,0.0784494451666915,0.00436182936873456
0.00727300535715004,1.24980784204429e-06,0.0736155329176947,7.74880862067457e-05,0.0596008098111112,0.000123730976362384,0.0625913150575763,0.000703641815070933,0.0762719709562774,0.00382566180449756
0.00618225579888349,1.24980784204429e-06,0.0709309205362785,6.37401999442586e-05,0.0586871561220835,0.000108733282257853,0.0614884907809525,0.000616155266127833,0.0741025465581015,0.00339947733036046
0.00536117495059428,1.24980784204429e-06,0.0676787963920742,5.249192936586e-05,0.0579908473634852,9.74850116794543e-05,0.0603494423492572,0.00053366794855291,0.0720941184046882,0.00301953574637899
0.00449179522887629,1.24980784204429e-06,0.0640322314482015,3.499461957724e-05,0.0573468623844349,8.74865489431e-05,0.0593834648806817,0.000473677172134784,0.0701219144063465,0.00270458417018383
0.0036787641928252,1.24980784204429e-06,0.0600153751413748,1.99969254727086e-05,0.0565660305973363,8.12375097328786e-05,0.0583611387264392,0.00041118678003257,0.0683388809956008,0.00240837971161934
0.00305892865048923,0,0.0556966508756183,9.99846273635429e-06,0.0558576471203809,7.37386626806129e-05,0.0573871114456255,0.000354945427140577,0.0664994988991882,0.00216091775889457
0.00246726745098671,0,0.0511485069610751,4.99923136817714e-06,0.0552217119535687,6.74896234703914e-05,0.0564533332260025,0.000311202152669027,0.0647164654884425,0.00190845657480162
0.00203257759012771,0,0.0463870430222215,3.74942352613286e-06,0.0545938265989946,6.62398156283471e-05,0.055426982165641,0.00028870561151223,0.0629978305756018,0.00169848885733818
0.0016220371659831,0,0.041754376079178,1.24980784204429e-06,0.0540665638973971,5.87409685760814e-05,0.0544610046970654,0.000256210607619079,0.0612469964138086,0.00150851806534745
0.00127589523974353,0,0.0370532857321103,1.24980784204429e-06,0.0535956498814665,4.62428901556386e-05,0.0535232015713233,0.000223715603725927,0.0596450837784209,0.00133729439098739
0.000990126905289934,0,0.0321831493280419,1.24980784204429e-06,0.0530281381186784,4.12436587874614e-05,0.0526658965679626,0.000191220599832776,0.0579505983022946,0.0011598216774171
0.000813031036051084,0,0.0273049631117354,1.24980784204429e-06,0.0524888006987237,3.62444274192843e-05,0.0518367659074352,0.000171223674360067,0.0563486856669068,0.0010385903167388
0.000660084603526623,0,0.0225877731401915,0,0.0518729900625068,3.37448117351957e-05,0.0507580910675259,0.000144977709677137,0.0547306734070428,0.000899861646271886
0.000487013640406837,0,0.0180114548828149,0,0.0512290050834564,2.87455803670186e-05,0.0497277151010453,0.000124980784204429,0.05306436227375,0.00080487625027652
0.0003541917384777,0,0.0138376272373447,0,0.050580995198287,2.12467333147529e-05,0.0488623602854463,0.000103734050889676,0.0514946488873147,0.000721139124859553
0.000289793240572664,0,0.0101186139833288,0,0.0498806615335697,1.62475019465757e-05,0.0480010303759665,8.49869332590114e-05,0.0497800388805931,0.000634902383758497
0.000213320024310433,0,0.00694296305538673,0,0.0491038546525902,1.24980784204429e-05,0.0468901562871046,6.37401999442586e-05,0.0482908236165391,0.000564913144604017
0.00016904605700072,0,0.00458839297573384,0,0.0483713217389204,9.99846273635429e-06,0.0458758799451003,5.37417372079043e-05,0.0464474166140075,0.00049867332897567
0.000128796995810073,0,0.0029703807158698,0,0.0475542657967503,8.74865489431e-06,0.0448575786969769,4.62428901556386e-05,0.0448334292602625,0.000449930823135943
9.65977468575545e-05,0,0.00167838585165001,0,0.0464876656751981,7.49884705226571e-06,0.0437024306408053,3.37448117351957e-05,0.0429578230087783,0.000401188317296216
6.84234040241011e-05,0,0.000961952562456481,0,0.0447609809501193,6.24903921022143e-06,0.0425835067397053,2.87455803670186e-05,0.041138565442961,0.000346196772246267
4.02490611906477e-05,0,0.000499088358764032,0,0.0415450809609866,2.49961568408857e-06,0.0412834620632474,2.37463489988414e-05,0.0391945357874528,0.000292455035038363
3.21992489525182e-05,0,0.00026161889773921,0,0.0360752335451776,2.49961568408857e-06,0.0398063215175506,1.62475019465757e-05,0.0368359408016808,0.000246212144882724
2.01245305953239e-05,0,0.000100622652976619,0,0.0263550852676361,0,0.0381762345393294,8.74865489431e-06,0.034485395628147,0.000189970791990731
2.01245305953239e-05,0,5.2323779547842e-05,0,0.0139422747964404,0,0.035918262206534,2.49961568408857e-06,0.0316760111570398,0.000133729439098739
1.20747183571943e-05,0,8.04981223812955e-06,0,0.00421810161277988,0,0.0303638917622246,0,0.0275102333238077,8.12375097328786e-05
1.20747183571943e-05,0,4.02490611906477e-06,0,0.000434689860858995,0,0.0127790769280307,0,0.0189049840412472,2.37463489988414e-05
0,0,0,0,0,0,0,0,0,0
