TP_wecs,FP_wecs,TP_nowecs,FP_nowecs,TP_agg,FP_agg
0.91415422184653,0.000781363657822452,0.0244200244200244,0.0030358531267553,0.29736075889922,0.0461794592886411
0.910960834037757,0.000755350317796304,0.021978021978022,0.00255701497886657,0.26608434300742,0.0374900402628696
0.908237062083216,0.000732227348884172,0.0190664036817883,0.00216585142143634,0.233680849065464,0.0302149761688902
0.90588898281206,0.000696579438477969,0.0170000939231708,0.00182767800109641,0.207664130741054,0.0243272902096386
0.903165210857519,0.000656114242881739,0.0142763219686297,0.00152129866301067,0.180802103879027,0.0194271477143427
0.899032591340284,0.000625283617665563,0.0122100122100122,0.00124864032125511,0.158166619705081,0.0154914257140903
0.896402742556589,0.000601197191715426,0.0104254719639335,0.00102704520251385,0.136000751385367,0.0122705888360379
0.891894430355969,0.000571330023537255,0.00929839391377853,0.000840134537140787,0.118343195266272,0.00960277629780072
0.888137503522119,0.00054049939832108,0.00854700854700855,0.000706214008858024,0.100967408659716,0.00750340341198675
0.883723114492345,0.000512559144218921,0.00760777683854607,0.000566512738347228,0.0861275476660092,0.00573064246205665
0.878933032779187,0.000480765061964739,0.00657462195923734,0.000463422835280641,0.0732600732600733,0.00439432755034304
0.874142951066028,0.000449934436748564,0.00572931342162111,0.000369004045556103,0.0620832159293698,0.00336824580486719
0.869540715694562,0.000425848010798426,0.00460223537146614,0.000307342795123751,0.0503428195735888,0.00251269595511832
0.864750633981403,0.000388273186316212,0.00356908049215742,0.000255316115071455,0.041701887855734,0.0018594720833506
0.858927397388936,0.00036322330332807,0.00281769512538743,0.000220631661703257,0.0345637268714192,0.00139315887695594
0.852446698600545,0.000332392678111894,0.00262984878369494,0.000171495352764977,0.0288344134497981,0.00103378940177989
0.845214614445384,0.000297708224743696,0.0021602329294637,0.000138737813472791,0.0228233305156382,0.000776546372632425
0.837606837606838,0.000270731427679543,0.00150277073353996,0.000118505215674675,0.0175636329482483,0.000569403109461244
0.828308443693059,0.000249535372843422,0.00140884756269372,8.67111334204941e-05,0.0144641683103222,0.000395980842620256
0.816098431483047,0.000229302775045307,0.00122100122100122,6.64785356223788e-05,0.0118343195266272,0.000288073654363641
0.803982342443881,0.000202325977981153,0.00103315487930873,5.78074222803294e-05,0.00929839391377853,0.000216777833551235
0.789893866816944,0.000182093380183038,0.00084530853761623,4.3355566710247e-05,0.00788954635108481,0.0001580069542329
0.772330233868695,0.000157043497194895,0.000657462195923734,3.27575392921867e-05,0.00610500610500611,0.000101162988990576
0.753545599699446,0.000132957071244758,0.000657462195923734,2.50498829881427e-05,0.00497792805485113,7.41861919264227e-05
0.726777496008265,0.000113687930484648,0.000469615854231239,1.83056837221043e-05,0.00366300366300366,4.43190237482525e-05
0.692965154503616,9.6345703800549e-05,0.000375692683384991,1.25249414940714e-05,0.00272377195454119,3.46844533681976e-05
0.653047806893961,7.70765630404392e-05,9.39231708462478e-05,8.67111334204941e-06,0.00206630975861745,2.50498829881427e-05
0.607307222691838,6.26247074703568e-05,9.39231708462478e-05,6.74419926603843e-06,0.00169061707523246,2.40864259501372e-05
0.556400864093172,5.29901370903019e-05,9.39231708462478e-05,4.81728519002745e-06,0.00159669390438621,1.25249414940714e-05
0.497604959143421,3.56479104062031e-05,9.39231708462478e-05,3.85382815202196e-06,0.00131492439184747,4.81728519002745e-06
0.431576970038508,2.60133400261482e-05,9.39231708462478e-05,3.85382815202196e-06,0.000939231708462478,2.89037111401647e-06
0.357283741899127,1.54153126080878e-05,9.39231708462478e-05,3.85382815202196e-06,0.000657462195923734,1.92691407601098e-06
0.285902132055978,7.70765630404392e-06,0,3.85382815202196e-06,0.000281769512538743,9.6345703800549e-07
0.215553677092139,3.85382815202196e-06,0,3.85382815202196e-06,0.000281769512538743,0
0.151122381891613,2.89037111401647e-06,0,1.92691407601098e-06,0.000281769512538743,0
0.0993707147553301,0,0,1.92691407601098e-06,0.000187846341692496,0
0.0591715976331361,0,0,1.92691407601098e-06,9.39231708462478e-05,0
0.0320278012585705,0,0,1.92691407601098e-06,9.39231708462478e-05,0
0.0166244012397859,0,0,1.92691407601098e-06,9.39231708462478e-05,0
0.00760777683854607,0,0,1.92691407601098e-06,9.39231708462478e-05,0
0.00309946463792618,0,0,1.92691407601098e-06,9.39231708462478e-05,0
0.00084530853761623,0,0,1.92691407601098e-06,9.39231708462478e-05,0
0,0,0,0,0,0
