TP_ha,FP_ha,TP_d2,FP_d2,TP_d4,FP_d4,TP_c4,FP_c4,TP_s2,FP_s2,TP_s4,FP_s4
0.774214841438823,0.0515820692568518,0.791505838126326,0.0463616219006328,0.637130563929596,0.094626701144699,0.551524835683208,0.117033256136869,0.791505838126326,0.0463616219006328,0.701070222537059,0.0725975881208264
0.765810837462216,0.0452417940741611,0.781121580339139,0.0396726503300118,0.627744482859937,0.0872728318021104,0.542545270131574,0.109820615080431,0.781121580339139,0.0396726503300118,0.691933685646782,0.0655486718916966
0.756489154890462,0.0396339062869084,0.770375081001236,0.033951030029133,0.618056533831348,0.0808800646900539,0.533275911339368,0.103327863341011,0.770375081001236,0.033951030029133,0.682213537369241,0.0592046472854799
0.746583860931444,0.0348421430205106,0.758344636611351,0.0290830284843705,0.607897670786829,0.0752484305538024,0.523648335902565,0.0975762476519235,0.758344636611351,0.0290830284843705,0.671664258431172,0.0537529854784827
0.735688440067135,0.0306090438595066,0.745589709120035,0.0249136695233108,0.596736606118662,0.0703166888090956,0.513392875111188,0.0922295697036581,0.745589709120035,0.0249136695233108,0.660338172612124,0.0489024812435088
0.723895465138276,0.0270608393959429,0.731659509041952,0.0214092083342186,0.585068403279493,0.065727394413109,0.502352557626593,0.0874065612412092,0.731659509041952,0.0214092083342186,0.647897187798095,0.0447293728589229
0.71122506067546,0.0240513021123002,0.716453413724125,0.018372175278051,0.572373849379963,0.0616292744990458,0.491062695962617,0.082999738790161,0.716453413724125,0.018372175278051,0.634039436030155,0.041062436650365
0.697077515666947,0.0214454527616379,0.700281340937723,0.0159525472958533,0.55866099423231,0.0579810854081185,0.478943703638113,0.0786991500056866,0.700281340937723,0.0159525472958533,0.619231806418115,0.0377179508650545
0.68114291234157,0.0191670530655912,0.682386608332361,0.0137653835722758,0.543764816685651,0.0545153682621297,0.465102051494649,0.0747722537659835,0.682386608332361,0.0137653835722758,0.602983260415451,0.0347484074323573
0.663650670348114,0.0171498632085317,0.663501748821709,0.0119319154679968,0.527512245776867,0.0514133451981758,0.450857908739279,0.0709290946516973,0.663501748821709,0.0119319154679968,0.585185125556946,0.0321700538542199
0.644150000201245,0.0154051314610379,0.642564187190334,0.0103496587399687,0.510140750966984,0.0484900446556342,0.434734134826305,0.0671871699726167,0.642564187190334,0.0103496587399687,0.565434911230696,0.0298041676092301
0.623011193263917,0.013914110705479,0.619123133952901,0.00893362645493255,0.491267966174689,0.0457567149050833,0.417745006097733,0.063668960897262,0.619123133952901,0.00893362645493255,0.544090834081295,0.0275782598425492
0.599654663054984,0.012644305937962,0.594611455687796,0.00776505612262115,0.471058912550865,0.0431671130563676,0.399632928561941,0.0600007748808621,0.594611455687796,0.00776505612262115,0.521120694859792,0.0256360584560124
0.574462775655758,0.0115182290722801,0.567853879808254,0.00681145273914136,0.449183547793748,0.0405575142821791,0.38031337919043,0.0564850654211915,0.567853879808254,0.00681145273914136,0.497357649132834,0.0238438340105209
0.54729868425819,0.0105096341437504,0.539908956623587,0.00604282091628412,0.426817144490105,0.0381716311117166,0.360402168619417,0.0531730746397741,0.539908956623587,0.00604282091628412,0.472825846337134,0.0221478447688668
0.519788450934382,0.00954103306616608,0.511456895267918,0.00529418601889959,0.403078248199861,0.0358257417921994,0.339549130016542,0.049867332897567,0.511456895267918,0.00529418601889959,0.446563333910237,0.0206068316996262
0.490495184199829,0.00865991853752486,0.482199852688436,0.00473802152918989,0.379202505101568,0.0334773528569982,0.318241277022213,0.0464903521083633,0.482199852688436,0.00473802152918989,0.419660861410408,0.019133308253856
0.460046769409104,0.00785504228724834,0.451526043155043,0.00421685165905742,0.355032943856585,0.031240196819739,0.296410186232406,0.0432096065229971,0.451526043155043,0.00421685165905742,0.391872909564384,0.017694779427663
0.429038892667829,0.00714640124080923,0.421142026862223,0.00372567717713402,0.330203298008074,0.0290292867471626,0.274864863777052,0.0398538724671082,0.421142026862223,0.00372567717713402,0.364298277742672,0.0163099923386779
0.3978297706206,0.00652149731978708,0.39017037427602,0.00332698847552189,0.305844566175494,0.0270008486195247,0.253275267354389,0.0367381015168918,0.39017037427602,0.00332698847552189,0.336731695733197,0.0151339231593143
0.365988738312679,0.00592783859481605,0.359351668122341,0.00293079938959385,0.281936623828249,0.0249874081859914,0.232414178939276,0.033696069229356,0.359351668122341,0.00293079938959385,0.309402583184747,0.0139478555172142
0.335250530281381,0.00537792314431656,0.329398316784261,0.00260584935066234,0.25869279099065,0.0230352083367182,0.212696163861978,0.0307302752201849,0.329398316784261,0.00260584935066234,0.283301067002612,0.0128317771142687
0.304910787955871,0.0048767501996568,0.300491441037138,0.00231714373915011,0.236322362780888,0.0211267517619166,0.193855578318636,0.0278907118030603,0.300491441037138,0.00231714373915011,0.258137353946219,0.0118231821857389
0.275818766527271,0.00438182629420727,0.273737890063714,0.00206468255505716,0.215497498520847,0.0193520246262137,0.176343211794585,0.0251873774407185,0.273737890063714,0.00206468255505716,0.234144888570474,0.0108820768806796
