vd_wecs,vd_ecs
48.8249358887915,0.0170069598924488
52.3017730040725,0.0164042412715776
52.0588446434192,0.0164408421433133
51.1070459115819,0.0174219793777999
50.3094494740104,0.0164078167913661
49.082692534795,0.0166317875163819
48.9131926040893,0.0164132407460766
47.075864396963,0.017782467421717
51.2547607850881,0.0166874697075229
48.2306864347601,0.0170308074053104
45.0864131846324,0.0209535155874458
46.492172350591,0.0186139894574215
48.1861541606277,0.0173063848198227
50.0566901788701,0.0155399796465601
51.7668690896783,0.0160008330829564
51.7722457455388,0.0159296953420591
49.7550302235899,0.0161027125826289
52.9207725280885,0.015975334393407
52.1724688544453,0.0161339391828101
53.4472502134054,0.0166090337453377
53.9489639256649,0.0192701499892067
53.2202333573415,0.0168339743837572
55.7117259811865,0.0208532107434206
56.961562114568,0.020489568425085
56.9173219114339,0.0198221514543704
56.5831769489079,0.0204379080058967
58.4421627120334,0.025500774629783
56.8691604547169,0.0224609111246863
57.4567620810022,0.0224295155904258
58.4335773717637,0.024929404596621
54.8409280686851,0.0164313815877904
50.9634037200362,0.0161283887850386
56.9197101147114,0.0211930865415608
50.1398072589204,0.0167420283614501
51.4631091789324,0.0159337074223395
51.5995906061896,0.0165191565984798
49.280272139758,0.0150981375102544
52.4673714427322,0.0152548915933665
51.1069896745182,0.0153089860874623
50.8150387371476,0.0139030834602166
47.5606424384362,0.0179338093978364
47.7982463355259,0.0175193806075506
44.3671683569753,0.01947186653689
51.4318018576285,0.0149029922616739
48.0527798262909,0.0156007773847439
52.0917664298128,0.0137728060220708
53.1770922215613,0.0163441129117607
50.7913664490554,0.0146629993175237
51.6047962035208,0.0160168045717156
48.4989348732919,0.0166664919212782
50.4314051813597,0.0139957501470733
50.807896345669,0.0150668526291743
49.4252046984677,0.0146305301818464
48.8057642557054,0.015103886374398
51.1366723874599,0.0140266014054358
46.4404862145692,0.0181576173349315
50.7253359158036,0.013961096458014
45.4516639285166,0.0195583298632255
43.7671295175241,0.0213902482358235
48.7402019796342,0.0165067327430078
51.8933049782194,0.0139240986220257
49.8875576210955,0.0154395117660565
51.9911762712154,0.0138551801966308
52.4330247791588,0.0137405192651933
50.1892131268821,0.0149184986583317
51.967844722959,0.0160086717135579
53.9020402701654,0.0146285968730535
52.1011255424121,0.0166774107803065
51.0704959670866,0.0150963420110559
52.013032986698,0.016919930473672
48.8871319976474,0.0162530010332805
54.7658946416634,0.0180974011219317
55.2022100308424,0.0160751145925298
52.5216412396422,0.0148166485975071
55.7605467659736,0.0170035558404156
55.4192456593768,0.0188184518898971
55.1918171864437,0.0154615298505467
55.1360715078957,0.018812682990197
54.7417779093969,0.0176583951270198
55.0620137460862,0.0165120471224528
54.5791206634836,0.0182426575195959
56.5419531711175,0.018136562913885
53.9821596859015,0.0172786300164755
55.1306735928986,0.0179161313652527
